DATA_LIMPA,PREFIXO,KM_LIMPO,VALOR_LIMPO,SERVIÇOS,SISTEMA_FREIO,SISTEMA_PNEU,SISTEMA_MOTOR_OLEO,SISTEMA_ELETRICO,TIPO DE MANUTENÇÃO,EMPRESA,RESULTADO,FONTE_ORIGEM
2024-07-11,,33470.0,0.0,MONTAGEM E BALANCEAMENTO DE 02 PNEUS (225/75 R16 121/120R CV5000 - FIRESTONE). OBS.: RODAS TRASEIRAS,False,True,False,False,PREVENTIVA,GV PNEUS (GETÚLIO VARGAS),CONCLUÍDO,MANUTENÇÃO-2024
2024-07-10,,33405.0,2016.0,COMPRA DE 02 PNEUS (225/75 R16 121/120R CV5000 - FIRESTONE). OBS.: PARA USO NAS RODAS TRASEIRAS,False,True,False,False,PREVENTIVA,DELLAVIA,CONCLUÍDO,MANUTENÇÃO-2024
2024-07-08,,,163082.0,"1.        Fornecer e substituir, REPAROS DO COXINS DE CÂMBIO;
2.     Fornecer GUINCHO, para retirada da viatura no local de origem ( Av. Herman Teles Ribeiro, 93 - Vila Romanopolis, Ferraz de Vasconcelos), com destino à oficina mecânica cadastrada e direcionado pela plataforma.",False,False,False,False,CORRETIVA,J KAR,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-07-08,,,272216.0,"1.        Fornecer e substituir Homocinética completa lado esquerdo
2.        Fornecer e substituir parafuso do coxim do câmbio conforme especificação do fabricante;
3.        Fornecer serviço de tornearia e embuchamento na carcaça do câmbio em dois prisioneiros quebrados;
4.     Fornecer serviço de GUINCHO, para retirada da viatura no local de origem ( Rua Albert Oswald, 980 - Parque Suzano, Suzano), com destino à oficina mecânica cadastrada e direcionado pela plataforma.",False,False,False,False,CORRETIVA,J KAR,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-07-01,,33141.0,1480388.0,"1.        Fornecer e substituir, REPARO DOS INJETORES, REPARO DA BOMBA DE ALTA;
2.        Fornecer e executar, LIMPEZA DO SISTEMA DO COMBUSTÍVEL E LIMPEZA TANQUE DO COMBUSTÍVEL;
3.     Fornecer e exucatar, DIAGNÓSTICO ELETRÔNICO.
3.     Fornecer serviço de GUINCHO, para retirada da viatura no local de origem: (Rua Eduardo Froner, 1070 - Bonsucesso, Guarulhos - SP), com destino à oficina mecânica cadastrada pela pela plataforma.",False,False,False,False,CORRETIVA,NAVARRO,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-06-28,,45100.0,190.0,RODÍZIO DE PNEUS; ALINHAMENTO DE DIREÇÃO; BALANCEAMENTO DAS 4 RODAS,False,True,False,False,PREVENTIVA,DU PAIVA,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-28,,45100.0,0.0,TROCA DA LÂMPADA DO FAROL BAIXO L.E.,False,False,False,True,CORRETIVA,MOTOMEC,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-28,,10875.0,806.0,TROCA DAS PASTILHAS E DISCOS DE FREIO DIANTEIRO,True,False,False,False,PREVENTIVA,BF DIESEL,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-27,,,138156.0,"1.	Fornecer e substituir o óleo do motor conforme especificação do fabricante;
2.	Fornecer e substituir o filtro de óleo do motor conforme especificação do fabricante;
3.	Fornecer e substituir o filtro de combustível conforme especificação do fabricante;
4.	Fornecer e substituir o filtro de ar do motor conforme especificação do fabricante;
5.	Fornecer e substituir o filtro de ar da cabine (habitáculo) conforme especificação do fabricante.",False,False,True,False,PREVENTIVA,CURIÓ,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-06-25,,164800.0,0.0,INSPEÇÃO DE FREIOS (OBS.: PRÓXIMA INSPEÇÃO AOS 166.000 KM),True,False,False,False,PREVENTIVA,MARCONDES,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-24,,57380.0,117012.0,"1.     Fornecer e substituir óleo de motor conforme especificação do fabricante;
2      Fornecer e substituir filtro de óleo de motor conforme especificação do fabricante;
3.     Fornecer e substituir filtro de ar conforme especificação do fabricante.
",False,False,True,False,PREVENTIVA,RAVI MOTOS,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-06-24,,21320.0,993.0,TROCA DOS PENUS DIANTEIROS; ALINHAMENTO DE DIREÇÃO; CAMBAGEM; INSPEÇÃO DE FREIOS (OBS.: PRÓXIMA INSPEÇÃO DE FREIOS AOS 33.000 KM) ,True,True,False,False,PREVENTIVA,DELLA VIA SUZANO,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-24,,272508.0,0.0,TROCA DA LÂMPADA DA LANTERNA TRASEIRA,False,False,False,True,CORRETIVA,MOTOMEC,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-24,,57950.0,0.0,INSTALAÇÃO DE PREFIXO,False,False,False,False,CORRETIVA,MOTOMEC,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-24,,304142.0,0.0,TROCA DA LÂMPADA DO FAROL,False,False,False,True,CORRETIVA,MOTOMEC,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-21,,,210672.0,"1.        Fornecer e substituir, MOLA TRASEIRA ESQUERDA;
2.     Fornecer, ALIHAMENTO E BALANCEAMENTO;
3.     Fornecer serviço de GUINCHO, para retirada da viatura no local de origem ( Rua Regina Cabalau Mendonça, Nº 373, Quartel do Corpo de Bombeiros de Suzano, Jd. Japão, Suzano), com destino à oficina mecânica cadastrada e direcionado pela plataforma.
",False,True,False,False,CORRETIVA,J KAR,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-06-20,,272239.0,365.0,TROCA DO SENSOR DA BOIA DE COMBUSTÍVEL,False,False,False,False,CORRETIVA,MM MARCONDES,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-20,,44503.0,4750.0,"TROCA DE SAPATA, DISCO, PASTILHA, TAMBOR, CILINDRO DE FREIO TRAS, FLUÍDO E LIMPEZA DO SISTEMA DE FREIO",True,False,False,False,PREVENTIVA,ÁPICE MOGI,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-18,,164350.0,410.0,TROCA DAS CORREIAS DO ALTERNADOR E DO AR CONDICIONADO,False,False,False,True,CORRETIVA,BF DIESEL,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-14,,4208.0,0.0,REVISÃO DE ASSENTAMENTO,False,False,False,False,PREVENTIVA,DIBRACAM,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-11,,166600.0,0.0,INSPEÇÃO DE FREIOS COM REGULAGEM DO FREIO DIANTEIRO ESQUERDO (OBS.: PRÓXIMA INSPEÇÃO COM ???.000 KM),True,False,False,False,PREVENTIVA,CAR FREIOS,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-11,,4040.0,0.0,INSPEÇÃO DE FREIOS (OBS.: PRÓXIMA INSPEÇÃO COM 14.000 KM),True,False,False,False,PREVENTIVA,CAR FREIOS,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-11,,163638.0,0.0,INSPEÇÃO DE FREIOS (OBS.: PRÓXIMA INSPEÇÃO COM 164638 KM),True,False,False,False,PREVENTIVA,IKEDA,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-10,,57400.0,0.0,INSPEÇÃO DE FREIO (OBS.: PRÓXIMA INSPEÇÃO COM 60.500 KM),True,False,False,False,PREVENTIVA,MOTOMEC,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-10,,21020.0,0.0,INSPEÇÃO DE FREIO (OBS.: PRÓXIMA INSPEÇÃO COM 24.000 KM),True,False,False,False,PREVENTIVA,MOTOMEC,CONCLUÍDO,MANUTENÇÃO-2024
2024-06-03,,56888.0,6028.0,"COMPRA DE UMA BATERIA (ROUTE: 12V - 11,2Ah - XTZ14S; N° DE SÉRIE: 0692622",False,False,False,True,CORRETIVA,MEGA MOTOS,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-30,,57145.0,620.0,TROCA DOS 02 ESTROBOS DO PARACHOQUE DIANTEIRO,False,False,False,False,CORRETIVA,LUIZ (ENGESIG),CONCLUÍDO,MANUTENÇÃO-2024
2024-05-29,,140933.0,0.0,"EM DIAGNÓSTICO QUANTO AOS SEGUINTES PROBLEMAS: 1. ROLAMENTO DO CUBO DE RODA DIANTEIRA ESQUERDA, APRESENTANDO FORTE RUÍDO E DESGATE DO MATERIAL; 2. VAZAMENTO DE ÓLEO LUBRIFICANTE DO ROLAMENTO DE RODA, NA TAMPA DO EIXO EXTERNO DAS RODAS DIANTEIRAS, LADOS DIREITO E ESQUERDO.",False,False,True,False,CORRETIVA,CSM/MOPB,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-28,,253105.0,465.0,LIMPEZA NO SISTEMA DE ARREFECIMENTO,False,False,False,False,PREVENTIVA,REIS DO ÓLEO,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-27,,109788.0,11707.0,RETÍFICA DE CABEÇOTE,False,False,False,False,CORRETIVA,BF DIESEL,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-24,,162145.0,3800.0,DESMONTAGEM E MONTAGEM DO COMANDO HIDRÁULICO DO MUNK (PARA SANAR VAZAMENTOS DE ÓLEO HIDRÁULICO),False,False,True,False,CORRETIVA,EVR,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-24,,162000.0,0.0,INSPEÇÃO DE FREIOS (OBS.: PRÓXIMA INSPEÇÃO COM 165000 KM),True,False,False,False,PREVENTIVA,EVR,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-24,,162000.0,1200.0,REPARO EM CAIXA DE TRANSFERÊNCIA,False,False,False,False,CORRETIVA,EVR,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-23,,176635.0,16351.0, Fornecer e executar alinhamento de direção.,False,True,False,False,PREVENTIVA,ÁPICE MOGI,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-05-21,,108352.0,16351.0, Fornecer e executar alinhamento de direção.,False,True,False,False,PREVENTIVA,ÁPICE MOGI,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-05-21,,,401726.0,"1.        Fornecer e substituir, PASTILHAS DE FREIOS DIANTEIRO E TRASEIRO E SENSORES, conforme especificação do fabricante;
2.     Fornecer e substituir, DISCO DE FREIOS DIANTEIROS E TRASEIROS, conforme especificação do fabricante;
3.        Fornecer e substituir, FLUÍDO DE FREIO CONFORME ESPECIFICAÇÃO DO FABRICANTE;
4.     Fornecer e substituir, LONAS DO FREIO ESTACIONÁRIO, conforme especificação do fabricante.
",True,False,False,False,PREVENTIVA,CURIÓ,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-05-21,,253079.0,1780.0,"1.     Fornecer e executar instalação de bateria veículo a diesel marca ""MOURA"" 12V - C20 / 150Ah.",False,False,False,True,CORRETIVA,EVR,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-05-21,,108352.0,395.0,TROCA DAS PASTILHAS DE FREO DIANTEIRO. OBS.: PRÓXIMA INSPEÇÃO AOS 118.000 KM,True,False,False,False,PREVENTIVA,ÁPICE MOGI,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-15,,303450.0,1923.0,REPARO NO VAZAMENTO DE COMBUSTÍVEL,False,False,False,False,CORRETIVA,REI DAS BATERIAS,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-14,,166136.0,136833.0,OLEO 15W40; FILTRO DE OLEO; FILTRO COMBUSTIVEL; FILTRO DE AR; FILTRO RACOR.,False,False,True,False,PREVENTIVA,REIS DO ÓLEO,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-05-13,,56888.0,0.0,EM DIAGNÓSTICO QUANTO AO PROBLEMA DE IGNIÇÃO. (OBS.: NADA DETECTADO),False,False,False,False,CORRETIVA,CSM/MOPB,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-11,,139529.0,3749.0,TROCA DO FILTRO DE COMBUSTÍVEL E RACOR,False,False,True,False,CORRETIVA,REIS DO ÓLEO,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-09,,19221.0,0.0,REVISÃO PERIÓDICA CONTEMPLANDO OS SEGUINTES SERVIÇOS: TROCA DO FILTRO DE ÓLEO DO MOTOR; TROCA DO ÓLEO DO MOTOR; TROCA DO FILTRO DE COMBUSTÍVEL; CHICOTE SELEC; VERIFICAÇÃO DO TUBO A/C,False,False,True,True,PREVENTIVA,DESTAQUE FIAT MOGI,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-03,,139100.0,0.0,TROCA DA MANGUEIRA INFERIOR DO RADIADOR,False,False,False,False,CORRETIVA,EVR,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-03,,139100.0,8597.0,COMPRA DA MANGUEIRA INFERIOR DO RADIADOR E 2 ABRAÇADEIRAS (14mm 64x76MM),False,False,False,False,CORRETIVA,NOGUTI CAMINHÕES,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-03,,109327.0,445.0,TROCA DA VÁLVULA TERMOSTÁTICA,False,False,False,False,CORRETIVA,BF DIESEL,CONCLUÍDO,MANUTENÇÃO-2024
2024-05-02,,139000.0,160.0,DESMONTAGEM E MONTAGEM DOS 04 PNEUS TRASEIROS,False,True,False,False,CORRETIVA,RE9 ,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-24,,,694667.0,"1.     Fornecer e substituir, 04 (QUATRO) PNEUS DE PRIMEIRA LINHA MARCA FIRESTONE CV 5000 - 225/75R16 - 121/120R;
2.     Fornecer e executar, ALINHAMENTO E BALANCEAMENTO.",False,True,False,False,CORRETIVA,BHB,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-04-23,,138998.0,470058.0,REPARO NA SUSPENSÃO DIANTEIRA E TRASEIRA; TROCA DAS LONAS DO FREIO TRASEIRO (OBS.: PRÓX. INSP. COM 143.000 KM),True,False,False,False,CORRETIVA,MOLAS TIETE,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-19,,253068.0,8224.0,TROCA DE: ÓLEO DO MOTOR (15W40); FILTRO DE ÓLEO DO MOTOR; FILTRO DE COMBUSTÍVEL; FILTRO DE AR,False,False,True,False,PREVENTIVA,REIS DO ÓLEO,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-17,,139124.0,108298.0,TROCA DE: ÓLEO DO MOTOR (15W40); FILTRO DE ÓLEO DO MOTOR; FILTRO DE COMBUSTÍVEL (PSC75); FILTRO PARKER RACOR; FILTRO DE AR; ENGRAXAMENTO,False,False,True,False,PREVENTIVA,REIS DO ÓLEO,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-17,,83668.0,364499.0,"1.        Fornecer e substituir mangueira inferior do radiador conforme especificação do fabricante;
2.        Fornecer e substituir fluído de arrefecimento conforme especificação do fabricante;
3.        Fornecer e executar limpeza do sistema de arrefecimento;
4.        Fornecer e substituir coxin do motor dianteiro com parafuso conforme especificação do fabricante.",False,False,False,False,CORRETIVA,NAVARRO,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-04-17,,161991.0,359649.0,TROCA DE: ÓLEO DO MOTOR (15W40); FILTRO DE ÓLEO DO MOTOR; FILTRO DE COMBUSTÍVEL; FILTRO RACOR; FILTRO DE AR; ÓLEO DOS DIFERENCIAIS (85W140); ÓLEO DA CAIXA DE TRANSFERÊNCIA (85W90); ÓLEO DA CAIXA DE CÂMBIO (80W90); ENGRAXAMENTO DO MUNK; ENGRAXAMENTO TOCO.,False,False,True,False,PREVENTIVA,REIS DO ÓLEO,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-16,,74239.0,106563.0,Fornecer e substituir pastilhas de freio dianteiro e traseiro conforme especificação do fabricante.,True,False,False,False,PREVENTIVA,RAVI MOTOS,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-04-16,,74239.0,3265.0,TROCA DE: KIT RELAÇÃO; ÓLEO DE MOTOR (10W30); FILTRO DE ÓLEO; ÓLEO PARA SUSPENSÃO (10W); FILTRO DE AR,False,False,True,False,CORRETIVA,RAVI MOTOS,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-16,,161982.0,336532.0,REPARO EM SUSPENSÃO COM TROCA DE: ESPIGÃO 1/2x7 C. BAIXA G.5; PORCA 1/2 SEXT. SIMPLES UNF; BUCHA PINO MOLA TRAS.; PINO MOLA TRAS.; GRAXEIRA 3/8 RETA; ALGEMA MOLA TRAS.; PARAFUSO SEXT. 3/8 x 4 1/2 UNC G.5; TUBO ESPAÇADOR P/ ABRAÇ. MOLA (92mm); PORCA 3/8 SEXT. TORQUE UNC; PARAFUSO SEXT. 12x50 FLANGEADO; PORCA 12mm SEXT. TORQUE; GRAMPO 7/8 x 92 x 560 DA; PORCA 7/8 SEXT. DODI-LOC TUCHO; FIXAÇÃO DO SUPORTE DO AMORTECEDOR DIANT. LD; ARQUEAMENTO MOLA TRAS.,False,False,False,False,CORRETIVA,MOLAS TIETE,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-16,,162163.0,609.0,TROCA DE: ÓLEO DO MOTOR (15W40); FILTRO DE ÓLEO DO MOTOR; FILTRO DE AR; FILTRO DE CABINE; FILTRO DE COMBUSTÍVEL,False,False,True,False,PREVENTIVA,REIS DO ÓLEO,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-16,,29772.0,5400.0,TROCA DOS 04 PNEUS (225/75 R16C - CARGO MARATHON II 118/116R E); ALINHAMENTO DE DIREÇÃO; BALANCEAMENTO DAS 04 RODAS,False,True,False,False,PREVENTIVA,APICE MOGI,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-16,,29772.0,5400.0,TROCA DOS 04 PNEUS (225/75 R16C - CARGO MARATHON II 118/116R E); ALINHAMENTO DE DIREÇÃO; BALANCEAMENTO DAS 04 RODAS,False,True,False,False,PREVENTIVA,APICE MOGI,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-16,,29772.0,495.0,TROCA DAS PASTILHAS DE FREIO DIANTEIRO (OBS.: PRÓXIMA INSPEÇÃO AOS 35.000 KM) ,True,False,False,False,PREVENTIVA,APICE MOGI,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-11,,49915.0,0.0,REVISÃO PERIÓDICA CONTEMPLANDO OS SEGUINTES SERVIÇOS: TROCA DO FILTRO DE ÓLEO DO MOTOR; TROCA DO ÓLEO DO MOTOR (0W20),False,False,True,False,PREVENTIVA,DESTAQUE FIAT MOGI,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-09,,40190.0,2430.0,TROCA DOS PNEUS TRASEIROS (265/65R17 - WRANGLER WORKHORSE AT 112H SL); TROCA DOS BICOS DE PNEU TRASEIRO; BALANCEAMENTO DE RODAS.,False,True,False,False,PREVENTIVA,ÁPICE MOGI,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-05,,159389.0,150.0,SERVIÇO DE LIMPEZA DO SISTEMA DE ARREFECIMENTO,False,False,False,False,PREVENTIVA,REIS DO ÓLEO,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-04,,108628.0,215.0,COMPRA DE RESERVATÓRIO DE ÁGUA,False,False,False,False,CORRETIVA,MOGI VANS,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-04,,108628.0,150.0,SERVIÇO DE LIMPEZA DO SISTEMA DE ARREFECIMENTO E TROCA DO RESERVATÓRIO DE AGUA,False,False,False,False,PREVENTIVA,REIS DO ÓLEO,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-03,,50197.0,50753.0,"1.        Fornecer e substituir polia damper conforme especificação do fabricante;
2.        Fornecer e substituir correia do motor conforme especificação do fabricante;
3.        Fornecer e substituir tensionador conforme especificação do fabricante;
4.        Fornecer e substituir rolamento de embreagem conforme especificação do fabricante.
5.     Fornecer transporte do veiculo (GUINCHO) que esta no Corpo de Bombeiros de Itaquaquecetuba, R. Ali Hamoud, 162 - Jardim Alpes de Itaqua, Itaquaquecetuba - SP, 08588-630, até a oficina BF Diesel sito à Av. Pref. Carlos Ferreira Lopes, 383 - Vila Mogilar, Mogi das Cruzes - SP, 08773-490;",False,False,False,False,CORRETIVA,NAVARRO,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-04-03,,55383.0,0.0,TROCA DAS PASTILHAS DO FREIO TRASEIRO,True,False,False,False,PREVENTIVA,ROTA 1,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-02,,71300.0,110201.0,Fornecer e substituir pastilhas de freio dianteiro e traseiro conforme especificação do fabricante.,True,False,False,False,PREVENTIVA,RAVI MOTOS,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-04-02,,62569.0,106563.0,Fornecer e substituir pastilhas de freio dianteiro e traseiro conforme especificação do fabricante.,True,False,False,False,PREVENTIVA,RAVI MOTOS,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-04-01,,161884.0,3723.0,"TROCA DE: TERMINAL DO TRAMBULADOR, BUCHA DO TRAMBULADOR, FLEXÍVEL DO HIDRÁULICO, BOMBA HIDRÁULICA, KIT BUCHA DA ALAVANCA DO TRAMBULADOR, ÓLEO 68 SEA (LUBRIMOTORS - PHANTER HIDRÁULICO 1)",False,False,True,False,CORRETIVA,BF DIESEL,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-01,,39724.0,524.0,"INPEÇÃO DE FREIO,TROCA DE PASTILHA DE FREIO E RETÍFICA DOS DISCOS DIANTEIRO ( PRÓXIMA INSPEÇÃO 43000) ",True,False,False,False,CORRETIVA,IKEDA,CONCLUÍDO,MANUTENÇÃO-2024
2024-04-01,,6692.0,14803.0,"FORNECER E SUBSTITUIR PARACHOQUE DIANTEIRO
FORNECER E SUBSTITUIR GRADE FRONTAL
 REPARAR CAPÔ
FORNECER E SUBSTITUIR PARALAMA LATERAL DIREITO
FORNECER E SUBSTITUIR PARALAMA INTERNO DIREITO
FORNECER E SUBSTITUIR SUPORTE DO FAROL DE MILHA
FORNECER E SUBSTITUIR PORTA DIANTEIRA LADO DIREITO
FORNECER E SUBSTITUIR ACABAMENTO DE PLÁSTICO DO RETROVISOR LADO DIREITO
FORNECER E SUBSTITUIR POLAINA DA PORTA LADO DIREITO
FORNECER E SUBSTITUIR PARABRISA DIANTERIO
FORNECER E SUBSTITUIR RESERVATÓRIO DO ARLA",False,False,False,False,CORRETIVA,NAVARRO,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-03-28,,47800.0,1700.0,"TROCA DE 02 PNEUS, ALINHAMENTO E BALANCEAMENTO",False,True,False,False,CORRETIVA,ÁPICE MOGI,CONCLUÍDO,MANUTENÇÃO-2024
2024-03-28,,105180.0,0.0,TROCA DE PALHETAS DO LIMPADOR DE PARABRISA,False,False,False,False,CORRETIVA,REI DAS BATERIAS,CONCLUÍDO,MANUTENÇÃO-2024
2024-03-26,,39545.0,66507.0,"1.        Fornecer e substituir o óleo do motor (UTILIZADO O ÓLEO 5W30 - MARCA ELF);
2.        Fornecer e substituir o filtro de óleo do motor;
3.        Fornecer e substituir o filtro de combustível;
4.        Fornecer e substituir o filtro de ar do motor;
5.        Fornecer e substituir o filtro de ar da cabine (ar condicionado);",False,False,True,False,PREVENTIVA,REIS DO ÓLEO ,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-03-25,,138006.0,0.0,SUBSTITUÍÇÃO DA TAMPA DO RADIADOR,False,False,False,False,CORRETIVA,MOTOMEC,CONCLUÍDO,MANUTENÇÃO-2024
2024-03-19,,33141.0,0.0,"EM DIAGNÓSTICO QUANTO AO PROBLEMA DE IGNIÇÃO (GARANTIA). OBS.: VTR LEVADA ATÉ A CONCESSIONÁRIA PELO GUINCHO DO CSM (CB PM FACHINI). CONSTATADO PELA DENIGRIS QUE O PROBLEMA FOI DEVIDO A FATORES EXTERNOS (COMBUSTÍVEL RUIM), NÃO HAVENDO ASSIM GARANTIA.",False,False,False,False,CORRETIVA,DE NIGRIS (GUARULHOS),CONCLUÍDO,MANUTENÇÃO-2024
2024-03-15,,,257667.0,"1.        Fornecer e substituir pastilhas de freios dianteira conforme especificação do fabricante;
2.        Fornecer e substituir lonas de freio traseiro conforme especificação do fabricante;
3.        Fornecer e substituir retentores do sistema de freio conforme especificação do fabricante;
4.        Fornecer e substituir fluído de freio conforme especificação do fabricante;
5.        Fornecer e substituir 02 cilindros de freio conforme especificação do fabricante.",True,False,False,False,CORRETIVA,INJETRONIC,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-03-15,,50628.0,78667.0,"Fornecer e executar, ALINHAMENTO, BALANCEAMENTO E (CAMBAGEM / SE NECESSÁRIO)",False,True,False,False,PREVENTIVA,ALBUQUERQUE,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-03-15,,50628.0,23333.0,"1.        Substituir 02 pneu dianteiro. Os pneus para substituição serão fornecidos pelo 17ºGB, necessitando somente da montagem;
2.     Fornecer e substituir 02 válvulas (bico) de enchimento de pneu.",False,True,False,False,PREVENTIVA,ALBUQUERQUE,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-03-12,,33054.0,0.0,LIMPEZA DOS BICOS,False,False,False,False,CORRETIVA,BF DIESEL,CONCLUÍDO,MANUTENÇÃO-2024
2024-03-11,,103840.0,57877.0,"1.        Fornecer e substituir o óleo do motor;
2.        Fornecer e substituir o filtro de óleo do motor;
3.        Fornecer e substituir o filtro de combustível;
4.        Fornecer e substituir o filtro de ar do motor;
5.        Fornecer e substituir o filtro de ar da cabine (ar condicionado);",False,False,True,False,PREVENTIVA,REIS DO ÓLEO,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-03-08,,138830.0,9630.0,Fornecer e executar manutenção do sistema de bicos de injeção e bomba injetora.,False,False,False,False,CORRETIVA,NAVARRO ,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-03-08,,268550.0,2502.0,TROCA DO BUJÃO DO CÁRTER; TROCA DA COIFA DO CÂMBIO; TROCA DO RETENTOR DO VIRABREQUIM; TROCA DO ÓLEO DE CÂMBIO; DESCARBONIZANTES; TROCA DO KIT DE EMBREAGEM; TROCA DA JUNTA DO CÁRTER; 01 LITRO DE ÓLEO DE MOTOR.,False,False,True,False,CORRETIVA,ERGERAUTO (ERNANI),CONCLUÍDO,MANUTENÇÃO-2024
2024-03-06,,161410.0,3292.0,"1.        Fornecer e substituir 04 buchas de bandejas superior conforme especificação do fabricante;
2.        Fornecer e substituir 04 buchas de bandejas inferior conforme especificação do fabricante;
3.        Fornecer e substituir 02 pivos inferior conforme especificação do fabricante.",False,False,False,False,CORRETIVA,BHB,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-02-29,,174399.0,1262.0,Fornecer e substituir kit correia dentada e tensor originais conforme especificação do fabricante,False,False,False,False,PREVENTIVA,COSMORAMA,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-02-29,,159200.0,114233.0,"1. Fornecer e substituir o óleo do motor;
2. Fornecer e substituir o filtro de óleo do motor;
3. Fornecer e substituir o filtro de combustível;
4. Fornecer e substituir o filtro de ar do motor;
5. Fornecer e substituir o filtro de ar da cabine (ar condicionado);",False,False,True,False,PREVENTIVA,CURIÓ,FINALIZADO NA NEO,MANUTENÇÃO-2024
2024-02-29,,252870.0,0.0,TROCA DE BATERIA. OBS.: BATERIA USADA FORNECIDA PELA MOTOMEC,False,False,False,True,CORRETIVA,MOTOMEC,CONCLUÍDO,MANUTENÇÃO-2024
2024-02-29,,174399.0,338.0,"OS Complemetar para suprir a necessidade da OS 1277. Ao realizar o serviço foi constatado a necessidades de trocar o retentor do comando de válvula que é peça necessaria para a conclusão da OS 1277, bem como mão de obra do serviço.",False,False,False,False,CORRETIVA,COSMORAMA,FINALIZADO NA NEO,MANUTENÇÃO-2024
